上课班级,选课人数,开课编号,开课课程,授课教师,教师所在院系,开课时间,上课地点,上课周次,单双周,分组名,备注
临班0,0,202520262018165,知识产权法,郭壬癸[222216],法学院,40910,C座205,1-16,全周,,课表
临班0,0,202520262020178,重金属污染、防治与健康,何利华[218054],冶金与环境学院,40910,C座206,1-16,全周,,课表
临班0,0,202520262018166,知识产权审判实务,何炼红[209029],法学院,40910,C座207,1-16,全周,,课表
临班0,0,202520262020915,诗话桥,"何旭辉[701105],杨雨[702142]","人文学院,校领导",40910,C座209,1-16,全周,,课表
临班0,0,202520262020919,电影音乐赏析,胡悍[212132],建筑与艺术学院,40910,C座210,1-16,全周,,课表
临班0,0,202520262020952,病原生物与人类健康 ,"黄静[219082],黄帅钦[221014],蒋立平[803089],尚晓敏[221323],吴翔[803369],张祖萍[802999]",湘雅基础医学院,40910,C座304,1-16,全周,,课表
临班0,0,202520262020953,生物与安全,"黄菊芳[802005],刘水平[801780],邬国军[803195]",湘雅基础医学院,40910,C座307,1-16,全周,,课表
临班0,0,202520262020275,能源革命与环境保护,黄庆[207182],能源科学与工程学院,40910,C座308,1-16,全周,,课表
临班0,0,202520262020803,大学生安全文化,黄锐[206025],资源与安全工程学院,40910,C座310,1-16,全周,,课表
临班0,0,202520262020854,人际传播与沟通,黄芸[209113],人文学院,40910,C座311,1-16,全周,,课表
临班0,0,202520262017608,企业管理,黄瑛[705073],商学院,40910,C座402,1-16,全周,,课表
临班0,0,202520262020353,心理学与生活,姜美霞[205201],马克思主义学院,40910,C座403,1-16,全周,,课表
临班0,0,202520262017551,化学史,蒋历辉[207169],化学化工学院,40910,C座404,1-16,全周,,课表
临班0,0,202520262020853,管理沟通艺术与技巧,蒋美仕[139120],人文学院,40910,C座407,1-16,全周,,课表
临班0,0,202520262020851,新闻学八讲,周全[221046],马克思主义学院,40910,C座408,1-16,全周,,课表
临班0,0,202520262020868,传统文化与管理智慧,戴国斌[205015],商学院,40910,C座410,1-16,全周,,课表
临班0,0,202520262020986,综合绘画,"唐晓明[207127],周巧云[206141]",建筑与艺术学院,40910,C座411,1-16,全周,,课表
017645,0,202520262017645,中国概况（二）,"段珺皓[221159],黄永明[211103],江倩[221158],彭洒逸[220073],彭钟哲[221161],向学勇[136204],晏雯苗[220074]",国际教育学院,40910,C座503,1-16,全周,,课表
临班0,0,202520262020311,法语入门,夏高琴[209106],外国语学院,40910,D座103,1-16,全周,,课表
临班0,0,202520262020857,趣味哲学,向玉竹[223081],人文学院,40910,D座104,1-16,全周,,课表
临班0,0,202520262017598,基础会计学,周志方[211034],商学院,40910,D座110,1-16,全周,,课表
临班0,0,202520262020331,英美文学欣赏,朱妮娅[136207],外国语学院,40910,D座113,1-16,全周,,课表
临班0,0,202520262020219,毛笔书法,罗红胜[204151],建筑与艺术学院,40910,D座117,1-16,全周,,课表
临班0,0,202520262017693,环境保护与生态文明,彭驰[217017],冶金与环境学院,40910,D座120,1-16,全周,,课表
临班0,0,202520262020192,数学实验与建模,刘新儒[211136],数学与统计学院,40910,D座121,1-16,全周,,课表
临班0,0,202520262017676,社会心理学,刘忠泉[139132],公共管理学院,40910,D座122,1-16,全周,,课表
017652,0,202520262017652,模拟创业,"杨芳[700508],朱威夫[220244],宗传鑫[216043]","本科生院,马克思主义学院,冶金与环境学院",40910,新体育馆C109,1-16,全周,,课表
临班0,0,202520262020223,写意花鸟画赏析与体验,邓海燕[139121],建筑与艺术学院,40910,艺术楼106,1-16,全周,,课表
音乐表演2301-02,4,202520262022186,声乐演唱-6,臧陆[219131],建筑与艺术学院,40910,艺术楼134,1-16,全周,臧陆,课表
音乐表演2301-02,2,202520262022193,声乐演唱-6,滕树平[204178],建筑与艺术学院,40910,艺术楼332,1-16,全周,滕树平,课表
临班0,0,202520262020225,瑶族传统音乐欣赏,向跃华[204075],校工会,40910,毓秀楼127,1-16,全周,,课表
音乐表演2501-02,0,202520262022146,钢琴演奏（二）,邓歆韵[220189],建筑与艺术学院,410,艺术楼339,1-16,全周,邓歆韵,课表
交通运输类2513-14班交设D2501,81,202520262000090,国家安全教育,刘颖[221116],马克思主义学院,50102,A座101,"10-12,14-16",全周,,课表
环境2401-02,30,202520262007561,工科大学化学--物理化学B（二）,何旦[220222],化学化工学院,50102,A座102,1-10,全周,,课表
机械2304-05,65,202520262012693,热流体力学,"徐永谦[218118],湛利华[134321]","轻合金研究院,研究生院",50102,A座103,3-12,全周,,课表
地信2301,27,202520262013856,空间分析,邓敏[205158],地球科学与信息物理学院,50102,A座104,1-8,全周,,课表
电气2401-07,0,202520262004003,数据库技术与应用,韩华[132302],自动化学院,50102,A座104,9-16,全周,,课表
应数2301-03班应数T2301,0,202520262011644,傅立叶分析,石坐顺华[216073],数学与统计学院,50102,A座108,1-12,全周,,课表
电信2403-04,58,202520262004086,马克思主义基本原理,谭剑波[221331],马克思主义学院,50102,A座110,1-16,全周,,课表
土木D2501-03,80,202520262000102,工程制图与数字化表达,范臻辉[713039],土木工程学院,50102,A座111,1-16,全周,,课表
安全2401-02,51,202520262007752,机械设计基础B,胡仕成[134316],机电工程学院,50102,A座113,1-14,全周,,课表
轨道交通安全类2521-22,51,202520262002716,工程制图与数字化表达,胡文[704126],土木工程学院,50102,A座114,1-16,全周,,课表
应数2501-03,0,202520262002442,数学分析（二）,杨德生[137272],数学与统计学院,50102,A座117,1-16,全周,,课表
药学2501-03,91,202520262018263,形势与政策,张先桃[222150],湘雅医学院,50102,A座119,"9,13",全周,,课表
电信2401-02,60,202520262004069,微机原理与接口技术,薛晓鹏[215070],自动化学院,50102,A座119,1-8,全周,,课表
自动化与电气类2510-12,92,202520262000254,大学生心理健康教育（二）,"谭鑫[216046],熊燕[212018]",马克思主义学院,50102,A座119,"10-12,14-16",全周,,课表
计算机类2501-03,97,202520262000633,大学物理B（一）(信息类),彭勇宜[137322],物理学院,50102,A座122,1-14,全周,,课表
车辆2401-02,44,202520262007031,机械原理与设计（二）,彭先珍[134217],机电工程学院,50102,A座123,1-12,全周,,课表
自动化2307-08,61,202520262008249,电机拖动与运动控制系统,董密[132357],自动化学院,50102,A座124,9-16,全周,,课表
出版2403,28,202520262005980,中外新闻史,凌菁[204089],人文学院,50102,A座124,5-8,全周,,课表
交通运输类2510-12,80,202520262002868,大学物理B（一）,吴迪[204167],物理学院,50102,A座201,1-16,全周,,课表
信管2401,25,202520262006156,宏观经济学,祝平衡[209070],商学院,50102,A座202,1-12,全周,,课表
思政2301班工商2301-02,88,202520262011421,毛泽东思想和中国特色社会主义理论体系概论,韩风华[221326],马克思主义学院,50102,A座204,1-16,全周,,课表
计算机D2301-02,56,202520262008047,敏捷软件工程,Karen Elizabeth Petrie[dd202304],邓迪国际学院,50102,A座207,1-6,全周,,课表
临班,0,202520262021889,改革开放史,夏丹妮[213111],马克思主义学院,50102,A座210,9-16,单周,,课表
地质2501-02,56,202520262003775,工程制图基础B,刘景琳[211149],机电工程学院,50102,A座211,1-12,全周,,课表
机械类2511-12,55,202520262003230,工程制图与数字化表达（二）,袁望姣[134296],机电工程学院,50102,A座212,1-8,全周,,课表
土木国际2401-03,78,202520262006682,土木工程材料A,郑克仁[205191],土木工程学院,50102,A座213,1-12,全周,,课表
机械类2515,28,202520262003235,工程制图与数字化表达（二）,吴波[134269],机电工程学院,50102,A座215,1-8,全周,,课表
化工2404,26,202520262006286,化工原理A(一),周永华[135277],化学化工学院,50102,A座219,3-14,全周,,课表
法学T2401,24,202520262005490,刑事诉讼法(含刑事模拟法庭）,杨开湘[139113],法学院,50102,A座221,1-16,全周,,课表
测绘2401-02,36,202520262007912,GNSS测量与数据处理,匡翠林[208185],地球科学与信息物理学院,50102,A座222,9-16,全周,,课表
粉体2406,29,202520262007260,材料科学基础（一）,尹健[204026],粉末冶金研究院,50102,A座223,5-16,全周,,课表
地勘T2401,14,202520262020874,测量学基础,周家香[128192],地球科学与信息物理学院,50102,A座224,1-8,全周,,课表
生科T2501班预防2501-02,88,202520262001132,大学物理C,陈羽[211204],物理学院,50102,A座301,1-16,全周,,课表
化学生物环境类2501-03,82,202520262002210,大学物理B（一）,李新梅[137320],物理学院,50102,A座304,1-16,全周,,课表
冶金材料类2510-12,84,202520262018479,形势与政策,胡小清[111064],材料科学与工程学院,50102,A座308,"9,13",全周,,课表
麻醉[2501-02]班,41,202520262001143,大学生心理健康教育（二）,邓洁隽[220006],马克思主义学院,50102,A座308,"10-12,14-16",全周,,课表
交运2401-02,52,202520262006746,交通规划原理与方法,"徐光明[219039],岑学楷[219050]",交通运输工程学院,50102,A座308,1-8,全周,,课表
机械D2301-02班交设D2301,91,202520262008061,控制与动力学系统（一）,Deva Brinda Deepak[dd202402],邓迪国际学院,50102,A座310,1-8,全周,,课表
新能源2401-02,64,202520262006980,机械设计基础A,申儒林[206184],机电工程学院,50102,A座311,1-16,全周,,课表
能动2405-06,51,202520262006949,机械设计基础A,"易幼平[134222],郑志莲[134240]","机电工程学院,轻合金研究院",50102,A座312,1-16,全周,,课表
信科2301-02,0,202520262011615,代数拓扑,杨东辉[212003],数学与统计学院,50102,A座313,1-12,全周,,课表
电科2403-04,0,202520262004510,电子电路CAD,李明君[213129],电子信息学院,50102,A座315,1-12,全周,,课表
交设2401-03,0,202520262006855,交通装备创新设计,"鲁寨军[203082],姚曙光[710012],周丹[208025]","极端流动力能前沿科学中心,交通运输工程学院",50102,A座317,11-16,全周,,课表
土木2405-06,44,202520262006595,结构力学A（一）,周德[210026],土木工程学院,50102,A座318,7-16,全周,,课表
地物2401,24,202520262007848,地球物理场论,戴前伟[127271],图书馆,50102,A座319,1-8,全周,,课表
工管2401-02,51,202520262006713,土木工程材料B,元强[209176],土木工程学院,50102,A座320,1-8,全周,,课表
轨道交通安全类2525-26,52,202520262002638,计算机程序设计基础（Python）,陈沅江[203097],资源与安全工程学院,50102,A座321,2-13,全周,,课表
口腔医学（5+3）2501-02班检验2502-03,97,202520262001454,大学物理C,"彭政[207035],熊小努[219013]",物理学院,50102,A座401,1-16,全周,,课表
机械类2516-18,83,202520262003267,大学物理B（一）,吴烨[137307],物理学院,50102,A座404,1-16,全周,,课表
交运2401-02,52,202520262006750,交通运输法规,"付延冰[203075],岑学楷[219050]",交通运输工程学院,50102,A座411,9-16,全周,,课表
出版T2501班哲学2501,21,202520262001845,中国近现代史纲要,苏广兴[220226],马克思主义学院,50102,A座413,1-16,全周,,课表
冶金材料类2528-30,83,202520262003552,大学物理B（一）,刘康[223098],物理学院,50102,A座417,1-16,全周,,课表
轨道交通安全类2515-17,72,202520262002682,大学物理B（一）,马松山[207148],物理学院,50102,A座419,1-16,全周,,课表
轨道交通安全类2527-29,80,202520262002668,大学物理B（一）,邵铮铮[223128],物理学院,50102,A座420,1-16,全周,,课表
法学2401,31,202520262000047,刑法分论,罗树志[139176],法学院,50102,B座101,1-12,全周,,课表
法学2402,31,202520262000048,刑法分论,张纪寒[138113],法学院,50102,B座102,1-12,全周,,课表
轨道交通安全类2524,26,202520262002636,计算机程序设计基础（Python）,常方蓉[222023],资源与安全工程学院,50102,B座103,2-13,全周,,课表
冶金2301-06,0,202520262013440,熔盐与熔体,田忠良[206049],冶金与环境学院,50102,B座105,1-8,全周,,课表
能器2401,31,202520262007581,新能源材料与器件概论,彭忠东[203007],冶金与环境学院,50102,B座105,9-16,全周,,课表
电信2401-02,60,202520262004073,数字信号处理,陈宁[132285],自动化学院,50102,B座106,9-16,全周,,课表
冶金T2301,19,202520262013519,冶金工程设计基础,李青刚[130266],冶金与环境学院,50102,B座106,1-8,全周,,课表
计算机类2504-07,131,202520262000667,电路与电子技术,覃爱娜[132267],自动化学院,50102,B座107,1-16,全周,,课表
冶金2301-06,0,202520262013416,配合物冶金理论与应用,陈霖[211190],冶金与环境学院,50102,B座108,3-10,全周,,课表
中文2301-05,0,202520262011176,中国近现代学术思潮,吴宝林[219001],人文学院,50102,B座110,1-8,全周,,课表
临床医学五年类2501-03,93,202520262001149,细胞生物学C,"范亮亮[219085],黄皓[223125],李杰[209043],刘慕君[207139],文斗斗[803371],夏赞贤[213170],项荣[207047],张树冰[205054],周叶方[207147]",生命科学学院,50102,B座110,9-16,全周,,课表
化学生物环境类2511-15,126,202520262017572,高等数学A（二）,秦宣云[137235],数学与统计学院,50102,B座111,1-16,全周,,课表
交通运输类2501-05,130,202520262017575,高等数学A（二）,唐美兰[137324],数学与统计学院,50102,B座112,1-16,单周,,课表
冶金2406班冶金T2401,49,202520262007514,马克思主义基本原理,徐艳兰[221069],马克思主义学院,50102,B座113,1-16,全周,,课表
临床医学五年类2504-06,94,202520262001312,细胞生物学C,"范亮亮[219085],黄皓[223125],李杰[209043],刘慕君[207139],文斗斗[803371],夏赞贤[213170],项荣[207047],张树冰[205054],周叶方[207147]",生命科学学院,50102,B座114,9-16,全周,,课表
法学2301-05,0,202520262010725,立法学,李沫[210139],法学院,50102,B座117,9-16,全周,,课表
法学2301-05,0,202520262010715,医疗卫生法,邵华[707099],法学院,50102,B座117,1-8,全周,,课表
统计2401-03,102,202520262006477,数理统计A,唐立[706046],数学与统计学院,50102,B座201,1-14,全周,,课表
中国语言文学类2507-08,60,202520262001948,中国古代文学史（二）,叶烨[139217],人文学院,50102,B座202,1-8,全周,,课表
出版2401-03,0,202520262005993,教育心理学,田杰[222320],人文学院,50102,B座202,9-16,全周,,课表
制药2301-02,45,202520262011478,药物化学,刘丰良[117207],化学化工学院,50102,B座203,1-10,全周,,课表
材料2408,0,202520262007466,材料科学基础B（一）,"柏振海[131257],彭海龙[218001]",材料科学与工程学院,50102,B座205,1-12,全周,,课表
